substance_id,substance_name
6824,"Clove, D-Camphor, Myrobalan, Potentilla Aurea, Calcium Sulfate Hemihydrate, Plantaginis Lanceolatae Folium, Polygoni Avicularis Herba, Saussurea Costus Root, Aegle Marmelos, Liquorice Root, Aquilegia Vulgaris, Pterocarpus Santalinus Wood, Elettaria Cardam"
6825,"Ascorbic Acid, Biotin, Folic Acid, Nicotinamide, Phytomenadione, Pyridoxine, Riboflavin, Thiamine, Zinc, Calcium, Chromium, Copper, Magnesium, Manganese, Pantothenic Acid, Phosphorus, Selenium, Retinol, Alpha-Tocopherol, Dry Extract Of Ginseng Root (3-4:1"
6826,Dried Pressed Juice From Purple Coneflower Herb (30-60:1)
6827,Echinacea Purpurea
6828,"Echinaceae Purpureae Herbae Recentis Succus (1:1), Aroniae Fructus Succus (1:1), Bardanae Radicis Recentis Succus (1:1), Chamomillae Extractum Fluidum (0,5:1), Urticae Herbae Recentis Succus (1:1)"
6829,Calcium Ion
6830,"Loperamide Hydrochloride, Simeticone"
6831,"Poliovirus (Inactivated) Type 3 (Saukett Strain), Poliovirus (Inactivated) Type 2 (Mef-1 Strain), Poliovirus (Inactivated) Type 1 (Mahoney Strain)"
6832,"Poliovirus Type 1 (Inactivated), Poliovirus Type 2 (Inactivated), Poliovirus Type 3 (Inactivated)"
6833,"Tetanus Toxoid, Algeldrate"
6834,Miltefosine
6835,"Diflucortolone Valerate, Chlorquinaldol"
6836,Goserelin Acetate
6837,Etonogestrel
6838,Pirlindole Hydrochloride
6839,Bromperidol
6840,Bromperidol Lactate
6841,Bromperidol Decanoate
6842,Sargramostim
6843,"Matricariae Flos, Achillea Millefolium L. Herba, Marshmallow Root Powdered, Oak Bark Powdered, Dandelion Herb Powdered, Horsetail Herb Powdered, Walnut Leaves Powdered"
6844,"Transfer Factor, Porcine"
6845,"Extract (1:38) From Marshmallow Root, Oak Bark, Camomile Flowers, Dandelion Herb, Horsetail Herb, Yarrow Herb And Walnut Leaves (4:2:3:4:5:4:4), Extraction Solvents: Ethanol 59% (V/V), Purified Water"
6846,Modified Vaccinia Ankara – Bavarian Nordic Live Virus
6847,"Decitabine, Cedazuridine"
6848,Levodopa
6849,Ginkgo Bilobae Folii Extractum Siccum
6850,"Sorbitan Trioleate, Polysorbate 80, Sodium Citrate, Squalene, Citric Acid, Influenza Virus A/Turkey/Turkey/1/2005 (H5n1) Nibrg-23 Strain, Inactivated, Ha And Na Surface Antigen"
6851,Mecasermin
6852,"Pioglitazone, Alogliptin"
6853,Umeclidinium Bromide
6854,Indapamide Hemihydrate
6855,Propranolol
6856,Indium (111in) Pentetate
6857,Indium (111in) Oxine
6858,Ispaghula
6859,Ispaghula Seed
6860,Indium (111in)
6861,"Pentetic Acid, Indium (111in) Pentetate"
6862,"Indium (111in) Pentetate, Calcium Trisodium Pentetate"
6863,"Indium (111in) Chloride, Oxyquinoline"
6864,"Gentamicin Sulfate, Indometacin"
6865,Indometacin Ph. Eur.
6866,Indoramin Hydrochloride
6867,Dibotermin Alfa
6868,"Atropine Sulfate, Pralidoxime Chloride"
6869,"Atropine Sulfate, Avizafone, Pralidoxime Metilsulfate"
6870,"Retinol Acetate, Ergocalciferol"
6871,"Pertussis Toxoid Adsorbed On Aluminium Hydroxide, Pertussis Pertactin Adsorbed On Aluminium Hydroxide, Pertussis Filamentous Haemagglutinin Adsorbed On Aluminium Hydroxide, Tetanus Toxoid Adsorbed On Aluminium Hydroxide, Hydrated, Diphtheria Toxoid Adsorb"
6872,"Diphtheria Toxoid, Tetanus Toxoid, Pertussis Toxoid, Pertussis Filamentous Haemagglutinin, Pertussis Pertactin, Aluminium Hydroxide"
6873,"Aluminium Phosphate, Pertussis Filamentous Haemagglutinin Adsorbed On Aluminium Hydroxide, Hydrated, Pertussis Toxoid Adsorbed On Aluminium Hydroxide, Hydrated, Tetanus Toxoid Adsorbed On Aluminium Hydroxide, Hydrated, Pertussis Pertactin Adsorbed On Alum"
6874,"Aluminium Phosphate, Poliovirus (Inactivated) Type 3 (Saukett Strain), Pertussis Filamentous Haemagglutinin Adsorbed On Aluminium Hydroxide, Hydrated, Poliovirus (Inactivated) Type 2 (Mef-1 Strain), Pertussis Toxoid Adsorbed On Aluminium Hydroxide, Hydrat"
6875,"Pertussis Filamentous Haemagglutinin Adsorbed On Aluminium Hydroxide, Hydrated, Pertussis Toxoid Adsorbed On Aluminium Hydroxide, Hydrated, Tetanus Toxoid Adsorbed On Aluminium Hydroxide, Hydrated, Pertussis Pertactin Adsorbed On Aluminium Hydroxide, Hydr"
6876,"Diphtheria Toxoid, Tetanus Toxoid, Haemophilus Type B Conjugate Vaccine (Tetanus Toxoid Conjugate), Pertussis Toxoid, Pertussis Filamentous Haemagglutinin, Pertussis Pertactin, Poliovirus (Inactivated) Type 1 (Mahoney Strain) Produced On Vero Cells, Polio"
6877,"Pertussis Toxoid Adsorbed On Aluminium Hydroxide, Pertussis Pertactin Adsorbed On Aluminium Hydroxide, Poliovirus (Inactivated) Type 3 (Saukett Strain), Poliovirus (Inactivated) Type 2 (Mef-1 Strain), Pertussis Filamentous Haemagglutinin Adsorbed On Alumi"
6878,"Poliovirus (Inactivated) Type 3 (Saukett Strain), Pertussis Filamentous Haemagglutinin Adsorbed On Aluminium Hydroxide, Hydrated, Poliovirus (Inactivated) Type 2 (Mef-1 Strain), Pertussis Toxoid Adsorbed On Aluminium Hydroxide, Hydrated, Tetanus Toxoid Ad"
6879,"Diphtheria Toxoid, Tetanus Toxoid, Pertussis Toxoid, Pertussis Filamentous Haemagglutinin, Pertussis Pertactin, Poliovirus (Inactivated) Type 3 (Saukett Strain), Poliovirus (Inactivated) Type 2 (Mef-1 Strain), Poliovirus (Inactivated) Type 1 (Mahoney Stra"
6880,"Diphtheria Toxoid, Tetanus Toxoid, Haemophilus Type B Conjugate Vaccine (Tetanus Toxoid Conjugate), Pertussis Toxoid, Pertussis Filamentous Haemagglutinin, Pertussis Pertactin, Poliovirus (Inactivated) Type 3 (Saukett Strain), Poliovirus (Inactivated) Typ"
6881,"Haemophilus Type B Conjugate Vaccine (Tetanus Toxoid Conjugate), Pertussis Filamentous Haemagglutinin Adsorbed On Aluminium Hydroxide, Hydrated, Pertussis Toxoid Adsorbed On Aluminium Hydroxide, Hydrated, Tetanus Toxoid Adsorbed On Aluminium Hydroxide, Hy"
6882,"Haemophilus Type B Conjugate Vaccine (Tetanus Toxoid Conjugate), Pertussis Toxoid Adsorbed On Aluminium Hydroxide, Pertussis Pertactin Adsorbed On Aluminium Hydroxide, Poliovirus (Inactivated) Type 3 (Saukett Strain), Poliovirus (Inactivated) Type 2 (Mef-"
6883,"Haemophilus Type B Conjugate Vaccine (Tetanus Toxoid Conjugate), Poliovirus (Inactivated) Type 3 (Saukett Strain), Pertussis Filamentous Haemagglutinin Adsorbed On Aluminium Hydroxide, Hydrated, Poliovirus (Inactivated) Type 2 (Mef-1 Strain), Pertussis To"
6884,"Haemophilus Influenzae Type B Polysaccharide (Polyribosylribitol Phosphate), Tetanus Toxoid, Poliovirus (Inactivated) Type 3 (Saukett Strain), Pertussis Filamentous Haemagglutinin Adsorbed On Aluminium Hydroxide, Hydrated, Poliovirus (Inactivated) Type 2 "
6885,"Cetrimide Ph. Eur., Dimeticone 20"
6886,"Cod-Liver Oil (Type A), Zinc Oxide, Aluminium Acetate Tartrate Solution"
6887,"Zinc Oxide, Cod-Liver Oil, Aluminium Acetate Tartrate Solution"
6888,"Triclosan, Halometasone Monohydrate"
6889,"Potassium Chloride, Sodium Chloride, Lactobacillus Rhamnosus Gg, Sodium Citrate Dihydrate, Glucose Monohydrate Ph. Eur., D-Glucose"
6890,Lactobacillus Rhamnosus Gg
6891,"Lidocaine, Sage Leaves Extract (1:1.95–2.2) Extracting Solvent: Ethanol 66.3% (V/V), Chamomile Flower Extract (1:1.9–2.2) Extracting Solvent: Ethanol 66.3% (V/V)"
6892,Adrenaline Tartrate Ph. Eur.
6893,Erythromycin Estolate
6894,Permethrin (25:75)
6895,"Bacitracin, Hydrocortisone Acetate, Polymyxin B Sulfate Ph. Eur."
6896,"Echinacea Mother Tincture, Bryonia Dil. D2, Aurum Metallicum Dil. D6, Aconitum Dil. D2, Lachesis Dil. D6"
6897,"Apis Mellifica Dil. D4, Echinacea Mother Tincture, Guajacum Dil. D4, Atropa Bella-Donna D4, Kalium Iodatum Trit. D4, Gelsemium Dil. D4, Aconitum Dil. D4"
6898,"Apis Mellifica Dil. D12, Clematis Recta Dil. D2, Fabiana Imbricata Dil. D6, Juniperus Communis Dil. D6, Serenoa Repens Dil. D4, Solidago Virgaurea Dil. D2, Lytta Vesicatoria Dil. D 4, Berberis Vulgaris Dil D3, Chimaphila Umbellata Dil. D3"
6899,"Cactus Dil. D1, Strophantus Gratus Dil. D4, Crataegus Mother Tincture"
6900,"Ammonium Iodatum Dil. D4, Grindelia Robusta Dil. D3, Hyoscyamus Niger Dil. D6, Kalium Stibyltartaricum Dil. D6, Stibium Sulfuratum Aurantiacum Dil. D8, Atropa Belladonna Dil. D4, Psychotria Ipecacuanha Dil. D4, Lobelia Inflata Dil. D4, Bryonia Dil. D4, Dr"
6901,"Echinacea Dil. D2, Eucalyptus Globulus Dil. D6, Formica Rufa Dil. D8, Lachesis Mutus Dil. D8, Mercurius Solubilis Hahnemanni Dil. D12, Aconitum Napellus Dil. D4, Ferrum Phosphoricum Dil. D8, Eupatorium Perfoliatum Dil. D4"
6902,"Lactobacillus Acidophilus, Bifidobacterium Spp."
6903,"Aconitum Trit. D3, Gelsemium Trit. D3, Ipecacuanha Trit. D3, Phosphorus Trit. D5, Eupatorium Perfoliatum Trit. D1, Bryonia Trit. D2"
6904,"Psychotria Ipecacuanha D3, Gelsemium D3, Aconitum D3, Eupatorium Perfoliatum D1, Phosphorus D5, Bryonia D2"
6905,"Eucalyptus Globulus Dil. D2, Schoenocaulon Officinale Dil. D3, Phosphorus Dil. D4, Aconitum Napellus Dil. D3, Eupatorium Perfoliatum Dil. D2, Bryonia Dil. D2"
6906,"Eucalyptus Globulus Leaf D2, Schoenocaulon Officinale Seed D3, Bryonia D2, Ferrum Phosphoricum D6, Aconitum Napellus D3, Eupatorium Perfoliatum D2"
6907,"Schoenocaulon Officinale Dil. D3, Eucalyptus Globulus D2, Bryonia D2, Aconitum Napellus D3, Eupatorium Perfoliatum D2, Phosphorus D4"
6908,"Aconitum Napellus Dil. D1, Ferrum Phosphoricum Dil. D6, Eupatorium Perfoliatum Dil. D1, Eucalyptus Globulus Mother Tincture, Sabadilla Mother Tincture, Bryonia Dil. D1"
6909,"Schoenocaulon Officinale D6, Eupatorium Perfoliatum D3, Aconitum Napellus D4, Bryonia D4, Camphora D3, Eucalyptus Globulus D3, Gelsemium Sempervirens D6"
6910,"Ethanol, Bryonia Dil. D4, Apis Mellifica Dil. D3, Sulfur Dil. D10, Lachesis D8 Dil., Echinacea Purpurea Mother Tincture"
6911,"B/Phuket/3073/2013-Like Virus (B/Phuket/3073/2013, Wild Type), A/Victoria/2570/2019 (H1n1)pdm09-Like Strain (A/Victoria/2570/2019, Ivr-215), Influenza Virus B/Austria/1359417/2021-Like Strain (B/Austria/1359417/2021, Bvr-26), Influenza A Virus, A/Croatia/"
6912,Indocyanine Green
6913,"Nasturtium Officinale Dil. D6, Ailanthus Altissima Dil. D3, Cinchona Pubescens Spag. Peka Dil. D8, Echinacea Spag. Peka Dil. D12, Marrubium Vulgare Dil. D6, Vincetoxicum Hirundinaria Dil. D6, Lachesis Muta Dil. D12, Argentum Nitricum Dil. D6"
6914,"Valine, Histidine, Isoleucine, Leucine, Methionine, Phenylalanine, Threonine, Tryptophan, Lysine Acetate"
6915,"Calcium Chloride, Potassium Chloride, Sodium Acetate, Sodium Chloride, Sodium Lactate, Magnesium Chloride"
6916,"Zinc Chloride, Potassium Iodide, Sodium Selenite, Copper Chloride Dihydrate, Manganese Chloride Tetrahydrate"
6917,Ginger Root Powder
6918,"Levomenthol, Camphor"
6919,"Pini Aetheroleum, Essential Oil Of Turpentine Kind ""pinus Pinaster"", Thymus Essential Oil, Essential Oil Of Peppermint"
6920,"Menthol, Camphor"
6921,Hydroquinine Hydrobromide
6922,Nifuratel
6923,"Dextromethorphan Hydrobromide, Pseudoephedrine Hydrochloride"
6924,Trimecaine Hydrochloride
6925,"Calcium Carbonicum Hahnemanni Dil. D 10, Veratrum Album Dil. D30, Veratrum Album Dil. D200, Lycopodium Clavatum Dil. D10, Lycopodium Clavatum Dil. D30, Lycopodium Clavatum Dil. D200, Lycopodium Clavatum Dil. D1000, Taraxacum Officinale Dil. D30, Taraxacum"
6926,Imlunestrant
6927,"Tartaric Acid, Aluminium Potassium Sulphate Dodecahydrate, Citric Acid Monohydrate"
6928,Tinzaparin
6929,Tinzaparin Sodium
6930,Ferrous Succinate
6931,Karaya Gum
6932,Sterculia
6933,Sterculia Gum
6934,"Camphor, Racemic, Methyl Salicylate"
6935,"Titanium Dioxide, Zinc Oxide, Hamamelis Extractum Fluidum, Ichthammol"
6936,"Titanium Dioxide, Zinc Oxide, Hamamelis Liquid Extract, Ichthammol, Benzoin Siam"
6937,"Titanium Dioxide, Zinc Oxide, Ichthammol"
6938,Rufinamide
6939,Fedratinib
6940,"Diphenhydramine Hydrochloride, Benzocaine"
6941,"Urtica Urens D8, Apis Mellifica D12, Lachesis D 12, Ledum Palustre D6"
6942,"Tiotropium, Olodaterol"
6943,"Chlorhexidine Digluconate Solution, Methyl Parahydroxybenzoate, Propyl Parahydroxybenzoate, Lidocaine Hydrochloride"
6944,"Chlorhexidine Gluconate, Methyl Parahydroxybenzoate, Propyl Parahydroxybenzoate, Lidocaine Hydrochloride"
6945,Etravirine
6946,"Acidum Arsenicosum Dil. D12, Colocynthis Dil. D12, Ranunculus Bulbosus Dil. D2, Rhus Toxicodendron Dil. D30"
6947,"Gentamicin, Nystatin, Triamcinolone Acetonide"
6948,"Chlorphenamine, Paracetamol, Caffeine"
6949,Bismuth Subsalicylate
6950,"Extract From Fresh Hawthorn Inflorescence (1: 1), Extraction Solvent: Ethanol 96% (V/V)"
6951,"Liquid Extract From Horse-Chestnut Fruit (1:1), Extraction Solvent: Ethanol 96% (V/V)"
6952,Extract Of St. John's Wort (1: 1). Extraction Solvent: Ethanol 96% (V/V)
6953,"Extract From Fresh Lemon Balm Herb (1: 1), Extraction Solvent: Ethanol 96% (V/V)"
6954,"Extract From Fresh Mistletoe Herb (1: 1), Extraction Solvent: Ethanol 96% (V/V)"
6955,"Valine, Acetylcysteine, Alanine, Arginine, Histidine, Isoleucine, Leucine, Methionine, Phenylalanine, Proline, Serine, Threonine, Glutamic Acid, Glycine, N-Acetyltyrosine, Tryptophan, Glutamic Acid Lysine Salt Dihydrate"
6956,"Valine, Acetylcysteine, Alanine, Arginine, Histidine, Isoleucine, Leucine, Methionine, Phenylalanine, Proline, Serine, Threonine, Glutamic Acid, Glycine, N-Acetyltyrosine, Tryptophan, Magnesium Chloride Hexahydrate, Potassium Chloride, Sodium Chloride, Ci"
6957,"Valine, Acetylcysteine, Alanine, Arginine, Histidine, Isoleucine, Leucine, Methionine, Phenylalanine, Proline, Serine, Threonine, Glutamic Acid, Glycine, N-Acetyltyrosine, Tryptophan, Magnesium Chloride Hexahydrate, Potassium Chloride, Sodium Chloride, Zi"
6958,"Ovolecithin, Soya Oil"
6959,"Purified Egg Phospholipids, Soya Oil, Purified"
6960,"Soya Oil, Purified"
6961,"Formoterol Fumarate Dihydrate Ph.Eur., Beclomethasone Dipropionate Ph. Eur."
6962,"Lactic Acid Bacteria: 25% Lactobacillus Fermentum 57a, 25% Lactobacillus Plantarum 57b, 50% Lactobacillus Gasseri 57c"
6963,"Dry Extract Of Ptychopetalum Olacoides Wood (100-250:1), Extraction Solvent: Methanol 70% (V/V), Dry Extract Of Turnera Diffusa Leaf (4-6:1) Extraction Solvent: Methanol 60% (V/V), Caffeine, Phospholipids From Soya Beans"
6964,"Ascorbic Acid, Dry Extract Of Kola Seed (10-17:1), Extraction Solvent: Methanol 70% (V/V), Caffeine, Phospholipids From Soya Beans"
6965,Canagliflozin
6966,"Cyanocobalamin, Dexamethasone, Lidocaine, Thiamine"
6967,Alcoholic Iodine Solution
6968,Potassium Iodide
6969,Iodine
6970,"Calcium Chloride Hexahydrate, Sodium Iodide"
6971,3-Iodo-2-Propynylbutylcarbamate
6972,Sodium Iodide (123 I)
6973,"Coal Tar, Salicylic Acid"
6974,Apraclonidine Hydrochloride
6975,Mepartricin
6976,Ipidacrine Hydrochloride
6977,"N-Isopropyl-N'-Phenyl-1,4-Phenylenediamine"
6978,"Salbutamol, Ipratropium Bromide Monohydrate"
6979,Ipratropium Bromide Ph. Eur.
6980,Lanreotide
6981,Elafibranor
6982,Sodium Perchlorate
6983,Irinotecan
6984,Irinotecan Hydrochloride
6985,"Rosae Aetheroleum Dil. D7 (Hab, Vs. 5a, Lsg. D1 Mit Ethanol 94% (M/M)), Iris Bovis Gl Dil. D6 (Hab, Vs. 41b), Lens Cristallina Bovis Gl Dil. D5 (Hab, Vs. 41b), Nervus Oculomotorius Suis Gl Dil. D5 (Hab, Vs. 41a), Nervus Ophthalmicus Suis Gl Dil. D5 (Hab, "
6986,"Euphrasia Dil. D 3, Pulsatilla D6, Apis Mellifica D4, Aconitum D7"
6987,"Chininum Arsenicosum Dil. D 8, Hypericum Perforatum Dil. D 4 Vinos, Phosphorus Dil. D 8 Vinos, Pulsatilla Pratensis Dil. D 6 Vinos"
6988,"Calcium Glycerophosphate, Ferric Ammonium Citrate, Manganese Glycerophosphate, Potassium Glycerophosphate, Sodium Glycerophosphate, Nicotinamide Bp, Riboflavin Bp, Calcium Pantothenate Usp, Thiamine Hydrochloride Bp, Pyridoxine Hydrochloride Bp"
6989,Ferrous Sulphate Heptahydrate Bp
6990,"Thiamine Hydrochloride, Ascorbic Acid, Folic Acid, Nicotinamide, Riboflavin, Dried Ferrous Sulfate"
6991,"Chloramphenicol, Collagenase Clostridium Histolyticum"
6992,"Collagenase Clostridium Histolyticum, Protease"
6993,"Neomycin Sulfate, Collagenase Clostridium Histolyticum"
6994,"Viscum Album M, Herba Rec., Ferm. Aqu. Extr. 1:5"
6995,"Viscum Album Subsp. Album, Der 1: 2, Extraction Solvent: Water"
6996,"Viscum Album M C Arg, Herba Rec., Ferm. Aqu. Extr. 1:5"
6997,"Viscum Album M C Cu, Herba Rec., Ferm. Aqu. Extr. 1:5"
6998,"Viscum Album M C Hg, Herba Rec., Ferm. Aqu. Extr. 1:5"
6999,"Viscum Album P, Herba Rec., Ferm Aqu. Extr. 1:5"
7000,"Viscum Album Subsp. Austriacum, Der 1: 2, Extraction Solvent: Water"
7001,"Viscum Album P C Hg, Herba Rec., Ferm. Aqu. Extr. 1:5"
7002,"Viscum Album Qu, Herba Rec., Ferm. Aqu. Extr. 1:5"
7003,"Viscum Album Qu C Arg, Herba Rec., Ferm. Aqu. Extr. 1:5"
7004,"Viscum Album Qu C Cu, Herba Rec., Ferm. Aqu. Extr. 1:5"
7005,"Viscum Album Qu C Hg, Herba Rec., Ferm. Aqu. Extr. 1:5"
7006,"Viscum Album U C Hg, Herba Rec., Ferm. Aqu. Extr. 1:5"
7007,"Viscum Album (Abietis) E Planta Tota K Dil. Stärke H (Hab, Vs. 38)"
7008,"Viscum Album (Mali) E Planta Tota K Dil. Stärke H (Hab, Vs. 38)"
7009,"Viscum Album (Pini) E Planta Tota K Dil. Stärke H (Hab, Vs. 38)"
7010,"Viscum Album (Populi) E Planta Tota K Dil. Stärke H (Hab, Vs. 38)"
7011,"Viscum Album (Tiliae) E Planta Tota K Dil. Stärke H (Hab, Vs. 38)"
7012,Raltegravir
7013,"Glycine, Haemophilus Influenzae, Klebsiella Ozaenae, Klebsiella Pneumoniae, Neisseria Catarrhalis, Staphylococcus Aureus, Streptococcus Pneumoniae, Streptococcus Pyogenes, Streptococcus Viridans"
7014,"Haemophilus Influenzae Type B (Hib), Klebsiella Ozaenae, Klebsiella Pneumoniae, Neisseria Catarrhalis, Staphylococcus Aureus, Streptococcus Pneumoniae, Streptococcus Pyogenes, Streptococcus Oralis"
7015,"Isosorbide Mononitrate, Diluted"
7016,"Ethanol, Povidone, Iodinated"
7017,Isocarboxazid
7018,Ceftibuten
7019,"Sodium Hydrogen Carbonate, Potassium Chloride, Sodium Chloride, Macrogol 4000, Sodium Sulphate"
7020,Isoeugenol
7021,"Magnesium Chloride Hexahydrate, Potassium Chloride, Sodium Chloride, Calcium Chloride Dihydrate, Sodium Acetate Trihydrate, L-Malic Acid"
7022,"Magnesium Chloride Hexahydrate, Potassium Chloride, Sodium Chloride, Calcium Chloride Dihydrate, Malic Acid, Sodium Acetate Trihydrate"
7023,Isoniazid Bp
7024,Isoprenaline Hydrochloride
7025,Isophorone Diamine
7026,"Valine, Ornithine Hydrochloride, Acetylcysteine, Alanine, Arginine, Histidine, Isoleucine, Leucine, Methionine, Phenylalanine, Proline, Serine, Threonine, Tyrosine, Aspartic Acid, Glutamic Acid, Glycine, Sodium Dihydrogen Phosphate Dihydrate, Tryptophan, "
7027,Isoprenaline
7028,Isopropyl Myristate
7029,"Neomycin Sulfate, Polymyxin B Sulfate, Dexamethasone"
7030,"Glycine, L-Lysine Hydrochloride, L-Tryptophan, L-Arginine, L-Histidine, L-Isoleucine, L-Leucine, L-Methionine, L-Threonine, L-Tyrosine, L-Valine, L-Phenylalanine, L-Alanine"
7031,"Valine, Alanine, Arginine, Histidine, Isoleucine, Leucine, Methionine, Phenylalanine, Threonine, Tyrosine, Glycine, Tryptophan, Lysine Acetate"
7032,"Valine, Alanine, Arginine, Histidine, Isoleucine, Leucine, Methionine, Phenylalanine, Threonine, Tyrosine, Glycine, Tryptophan, Lysine Hydrochloride"
7033,"L-Arginine, L-Isoleucine, L-Leucine, L-Valine"
7034,"Extract From Fresh Viscum Album Subsp. Abietis (Der: 1:15 - 1:16.3), Extraction Solvent: Water For Injections, Isotonised"
7035,"Extract From Fresh Viscum Album Subsp. Mali (Der: 1:15 - 1:16.3), Extraction Solvent: Water For Injection, Isotonised"
7036,"Extract From Fresh Viscum Album Subsp. Austriacum Var. Pini Sylvestris (Der: 1:15 - 1:16.3), Extraction Solvent: Water For Injection, Isotonised"
7037,"Valine, Alanine, Arginine, Histidine, Isoleucine, Leucine, Methionine, Phenylalanine, Proline, Serine, Threonine, Glycine, Tryptophan, Lysine Acetate, Cysteine Hydrochloride Monohydrate"
7038,"Isosorbide Dinitrate, Diluted Ph. Eur."
7039,"Isoniazid, Pyridoxine Hydrochloride"
7040,"Hexetidine, 2-Propanol (Ph. Eur.), 1-Propanol"
7041,Oxacillin
7042,Osilodrostat
7043,"Calcium Iodatum Dil. D8, Conium Maculatum Dil. D6, Galium Aparine Dil. D6, Juglans Regia Spag. Peka Dil. D6, Echinacea Spag. Peka Dil. D12, Scrophularia Nodosa Dil. D4, Helianthemum Canadense Dil. D12, Barium Carbonicum Dil. D8"
7044,"Calcium Fluoratum Dil D8, Aesculus Hippocastanum Dil. D4, Hedera Helix Spag. Peka Dil. D6, Arnica Montana Spag. Peka Dil. D8, Calcium Iodatum Dil. D6, Clematis Recta Dil. D3, Conium Maculatum Dil. D3, Scrophularia Nodosa Dil. D2"
7045,Inavolisib
7046,Yttrium-90
7047,Ivacaftor
7048,Zolpidem Hemitartrate
7049,Phenothrin
7050,Bemiparin
7051,"Chikungunya Virus, Strain Chikv Lr2006-Opy1, Live Attenuated"
7052,"Algeldrate, Japanese Encephalitis Virus Strain Sa14-14-2 (Inactivated) Produced In Vero Cells"
7053,Trofosfamide
7054,"Paracetamol, Opium, Prepared"
7055,"Calcium Carbonicum Hahnemanni Dil D6, Mercurius Solubilis Hahnemanni Dil D8, Pilocarpus Dil D3, Acidum Sulfuricum Dil D5, Salvia Officinalis Mother Tincture"
7056,Ruxolitinib
7057,"Jalapa Dil. D4, Matricaria Recutita Dil. D3"
7058,"Menthae Arvensis L. Var. Piperascens Malinv. Ex Holmes, Aetheroleum"
7059,"Mint Oil, Partly Dementholised"
7060,"Dry Extract From St. John's Wort (3,5-6,0:1), Extraction Solvent: Ethanol 60% (V/V), Valerianae Extractum Siccum (3 - 6 : 1), Ethanol 70% (V/V)"
7061,"St. John's Wort Dry Extract (3-6:1), Extraction Solvent: Methanol 80% (V/V)"
7062,"Ascorbic Acid, Dequalinium Chloride"
7063,Jasmine Extract
7064,Vinflunine
7065,Pirtobrutinib
7066,Sitagliptin Phosphate Monohydrate
7067,"Fluocinonide, Lidocaine"
7068,"Fluocinonide, Lidocaine Hydrochloride"
7069,Dostarlimab
7070,Aprocitentan
7071,Plantaginis Lanceolatae Folium
7072,Damoctocog Alfa Pegol
7073,"Potassium Iodide, Sodium Iodide"
7074,Iodide
7075,"Levothyroxine Sodium, Potassium Iodide"
7076,Ionone
7077,Hyperici Herba
7078,St. John's Wort Powder
7079,Sigesbeckia Orientalis L. Subsp. Pubescens Aerial Parts
7080,"Sodium Chloride, Calcium Acetate, Magnesium Acetate Tetrahydrate, Potassium Acetate, Sodium Acetate Trihydrate"
7081,"Magnesium Chloride Hexahydrate, Potassium Chloride, Sodium Chloride, Calcium Chloride Dihydrate, Glucose Monohydrate"
7082,"Magnesium Chloride Hexahydrate, Sodium Chloride, Sodium Hydroxide, Calcium Chloride Dihydrate, Glucose Monohydrate, Sodium Acetate Trihydrate, L-Malic Acid"
